x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,label
0.0,0.0,-0.43672185908740074,-0.2607274173074691,-0.7246151787554586,-0.7538620880507345,-0.5542095845393955,-1.1658624239668387,-0.14370899752647287,-1.3160460856608143,-0.6087140469717073,-1.238247105721534,-0.7753672594577597,-1.7862203762803104,-0.8581165629754125,-2.082727492853708,-0.9177393635117713,-2.378611906666135,-0.31755054898202295,-1.2382940534856168,-0.3121353909482786,-1.6053191192894531,-0.3358966345787691,-1.2159699617395305,-0.35308966245325496,-0.9355894881135884,-0.04628688401945356,-1.178560160437911,-0.06431499739719035,-1.4010994409850062,-0.13032613324548473,-0.980234404178957,-0.1523933020628526,-0.696289511849169,0.1991476000851556,-1.0874092707873677,0.30412538012241125,-1.4475140985894919,0.3531599981144635,-1.7184030412885558,0.4145360310860866,-1.993483748637895,11
0.0,0.0,-0.2592341094354515,-0.3290194588053039,-0.36352007728707914,-0.8363978073051355,-0.2632767900170945,-1.2808553094927202,-0.20057431655453684,-1.6103370508523873,-0.2541630793472538,-1.2157107924232224,-0.3523712757121935,-1.736461285859613,-0.43114592543272323,-2.073520597843035,-0.43927712197675406,-2.3779830966234528,0.030241856819479176,-1.14961944734578,0.04784362521200299,-1.6092379839012556,-0.09027638372714646,-1.222262960100613,-0.0776742731870925,-0.9969787897868524,0.28717306576810925,-0.9956911429835155,0.2270877925460481,-1.3075675145993162,0.057510307010965045,-0.9438559108998421,0.09705281737460682,-0.7811042957443086,0.503252836837272,-0.7843648282931088,0.384645276876526,-1.0134949144468897,0.2326950965889535,-0.776051272412832,0.2708828440560258,-0.6537618217960157,7
0.0,0.0,0.1813754001254391,-0.02822725234776014,0.3550179813937575,-0.12980597373195304,0.5038532891142202,-0.20493263867247455,0.6365507180755562,-0.24472498092314507,0.2040822493646068,-0.46753092706348676,0.26496531373174703,-0.6633238361404914,0.3009576957828482,-0.7886957675911729,0.33173136445918017,-0.892530253890881,0.08693072352282763,-0.5033377776039406,0.11505219805502179,-0.72531650759988,0.13036753916331625,-0.8731874608331602,0.1472380407749703,-0.9891010865168172,-0.026863763877860068,-0.4902795172374776,-0.00011725474510599462,-0.7107394912581517,0.019503908680048792,-0.8437465780126735,0.045082402652387076,-0.9532372168359761,-0.1422705040237575,-0.43038441912975783,-0.1661815536470486,-0.5893907718720983,-0.17872327908276311,-0.6964718403037612,-0.18032507831890185,-0.7930083152425407,8
0.0,0.0,-0.3019875147110585,-0.40609917542717267,-0.695444696721213,-0.7619753909920851,-0.939507462953963,-1.101747442571887,-0.9509403119013531,-1.4421360988964562,-0.9844051776967357,-0.6068215774911514,-1.3655096376516147,-0.3548279138303791,-1.2062289187980053,-0.27344590997814056,-1.03093145582752,-0.32958297126333436,-0.9610699663523345,-0.32982926937524276,-1.308695809071885,-0.0767315615358652,-1.1588198473349067,-0.026377471871253146,-0.9945272197434605,-0.10447779280470422,-0.9086607730999244,-0.03502049743938946,-1.1898845957366762,0.15951621226270155,-1.0438749986776632,0.1848593794007963,-0.8883700323352253,0.11614908189831896,-0.84502696699075,0.24610853848629943,-1.0624374781147339,0.34371748703746186,-0.9094490252826029,0.3488755048247364,-0.7683924022187962,0.29614217048786035,4
0.0,0.0,-0.08670514764229632,-0.2160290443207918,-0.04488408663177255,-0.41963302707502687,0.08115458854641885,-0.5146565240289904,0.185206920316861,-0.5539308413498262,-0.07625437784274966,-0.515474603800616,-0.09005143315274618,-0.7255563027252385,-0.10478928946908729,-0.8640761353093,-0.11031637951917125,-0.974246065016646,0.03853196507848916,-0.5033031414018789,0.127530349932409,-0.7145017518660532,0.1930330870330909,-0.8578751907453122,0.25052835625809344,-0.9681092617626472,0.14288841193285437,-0.44774175121100235,0.2461810214009908,-0.5881129689478458,0.21814452112158117,-0.5313340061442259,0.17834602470211677,-0.469340503142088,0.2344203599933983,-0.36875191333876967,0.29250532143538294,-0.46212201045517837,0.2622843831779698,-0.420111676966334,0.22929943644674336,-0.37392548466587805,10
0.0,0.0,0.35069015743994125,-0.337619250378074,0.43897387900808066,-0.7249663980064092,0.18959437832618453,-1.0140374842844209,-0.09142502920171577,-1.2142381998732354,0.536356024375962,-1.347327114001264,0.6439179798484439,-1.976375844473065,0.72094779790296,-2.374749207117036,0.7786640973070951,-2.688098129141464,0.19410229956579803,-1.2753258548752364,0.005426772490916966,-1.507890404470406,-0.025067720714711875,-1.2400180504167946,0.007431782603914078,-0.9999723839223401,-0.11788322630663917,-1.1166158179365893,-0.3058600296111984,-1.1516067031714987,-0.1728137467492814,-0.8193847319555849,-0.02426737902076959,-0.5955764835466,-0.35790422565340974,-0.8896764504985055,-0.4973832180137243,-0.9445233171359497,-0.3557882133758247,-0.6654279471275588,-0.19206162933712378,-0.4624843519645275,7
0.0,0.0,0.3861905002129483,-0.19692991658363995,0.6743796890588841,-0.5866463973388286,0.5818427367624629,-1.0212628574398936,0.24649368827403975,-1.231581741835316,0.6709687257417115,-1.3381229520536393,0.9604208271386896,-1.8871093400566668,1.105693502403714,-2.2698607081410995,1.1912232514498424,-2.5822791732064774,0.24745929951367954,-1.394862289312474,0.2445565132630332,-1.7666694561677334,0.2624178491066913,-1.2408917616766464,0.2802967497980687,-0.9599133982045667,-0.12425438331871662,-1.3733902388000754,-0.1523981484899617,-1.6958593747856283,-0.03569063210397575,-1.2622489901289513,0.02593222073335826,-0.9582733618674847,-0.4648166135553401,-1.2658614938099595,-0.6729750216812447,-1.7654571564001205,-0.7896787974052164,-2.045499703818691,-0.8694609379475269,-2.342690421736006,11
0.0,0.0,-0.15840541075895512,-0.394784966063651,-0.5367428022980675,-0.7515903025631914,-0.8265905272087214,-0.9886424373860929,-0.89450603202546,-1.2511190670846986,-0.8474844305843852,-0.5876646421500035,-1.3017285835291432,-0.5049179600784425,-1.1523550635627455,-0.4393762653259593,-0.9698364597376204,-0.45643574265311904,-0.8831853546541222,-0.30222938886359624,-1.320689581626524,-0.2346362885387579,-1.153787718803448,-0.16084978841406214,-0.9854349406622519,-0.17005286743240752,-0.8879400125208038,-0.014353371895736414,-1.3419292852182783,0.006352604849840202,-1.199854470362907,0.0701923082197138,-1.0086992303376552,0.0701215504197218,-0.8652720284985614,0.26161992773310766,-1.2858480224502413,0.2468098636927982,-1.521600838639415,0.22979261279466653,-1.6966845476094419,0.1768906957977858,0
0.0,0.0,0.29421035402720147,0.6767918952276374,0.37715687038622187,1.440010832601953,0.5451667620754378,1.9677107545846573,0.7828406006974242,2.381619605694083,-0.7025590815951541,1.8627393435564183,-0.09743925513400868,1.9850163637494418,0.15411591021206422,1.5061483216803817,0.12189479978098057,1.264103203263271,-1.0075412083014366,1.5844826492414696,-0.3410873089394562,1.6863121663002005,-0.018880422879642825,1.1636497734268083,-0.15802622890940232,0.9874349148053623,-1.2019981278145384,1.1243762159816006,-0.6773299565802146,1.2991758513851863,-0.2989275304061253,0.8825844269730853,-0.44427533717453027,0.7372394323720284,-1.2947584989150116,0.6203913012442402,-0.9512212297820138,0.7924488391362859,-0.5850081429776551,0.6148182886024208,-0.6427808402795782,0.5006372638568933,1
0.0,0.0,-0.18495429714878947,-0.05230097104905538,-0.33878875943426634,-0.1314670704778996,-0.48014905844410927,-0.1745815041745597,-0.6056228053431918,-0.19174614816186653,-0.1566592110858833,-0.47244276472405755,-0.20771636086076084,-0.6706847599707056,-0.2359466015682062,-0.7968357432505686,-0.25670540297770933,-0.901912993964528,-0.03641531490175465,-0.49740285079574603,-0.04916185106941147,-0.7264160391241004,-0.05408864214381743,-0.8745480299691571,-0.05679109193185135,-0.9983860835754814,0.07889227059619838,-0.45982670323535124,0.13467260374906087,-0.6672233171361108,0.1729563384524646,-0.798896235219083,0.2004231062960456,-0.9099016281701013,0.17998035599726944,-0.3779876088172401,0.29398173876510125,-0.5081677397794205,0.36374436568865237,-0.5918474791319016,0.41929634015449424,-0.6694674816140482,8
0.0,0.0,-0.36239704579266363,-0.2505318989812344,-0.5382251248436839,-0.5485106126931891,-0.6683380083183497,-0.7528651677411957,-0.8059002534091793,-0.9115015278725118,-0.2549539264175897,-1.0256891638846313,-0.26336257705142896,-1.3754954788340337,-0.24416754873186167,-1.6375405956425824,-0.21310363081005668,-1.8630257533074168,-0.1510055384247869,-0.9763005262309483,-0.652752936038986,-1.0121193983664776,-0.775856861036925,-0.8085189274681146,-0.7553538703855429,-0.6553171220818057,-0.11336506692478888,-0.8476860631994734,-0.6189843629685957,-0.8086329024009078,-0.6609646299907176,-0.6015391997904425,-0.5886105432692511,-0.4836673740647869,-0.09674872145966962,-0.6921197778477611,-0.5055845536849067,-0.6766076895165893,-0.563014422781186,-0.4992019574484837,-0.5109676197541337,-0.3790303875196911,5
0.0,0.0,0.12376986858540603,-0.040779487470462034,0.15969764393699296,-0.16266014057055533,0.04203654870066496,-0.2750232006318369,-0.05676780763582876,-0.36839551548352667,0.22521073069580802,-0.4440710664615771,0.2501498519061659,-0.6649873051530616,0.25524537346412024,-0.8062734393173321,0.25823945729926817,-0.9305856232338579,0.10965339778153647,-0.4717719483231267,0.13501504909102738,-0.7131960750882407,0.1433603604017277,-0.85767019201341,0.15874305409167114,-0.9873199292922475,0.0014582074359709594,-0.43843692158307845,-0.04035312861962217,-0.5739309748609216,-0.05755215477130606,-0.6102924930844984,-0.05290473390424433,-0.6627686802797843,-0.09144079166001097,-0.36072173987406936,-0.11462858714297379,-0.402960665450694,-0.10839469565774494,-0.3304287931066434,-0.08893328747041394,-0.2744204457201938,16
0.0,0.0,0.3034866767468078,-0.18677932971952707,0.4521176272511841,-0.5334382288073016,0.2632103622644395,-0.9072452549954253,-0.0006140551694223927,-1.1519707268727257,0.5966572535559646,-1.2424709419475395,0.8009593552321892,-1.7584721028171886,0.9013202415092268,-2.092737151314072,0.964037285574911,-2.3787816474815893,0.24715491845798676,-1.273090821806822,0.1870995425379373,-1.6005078904585592,0.193876752659351,-1.2470844283102667,0.23123455602535084,-0.9728980317072077,-0.06599236375113844,-1.2161626335079114,-0.1629030241814055,-1.424303387252231,-0.07464133888504118,-1.1247206160260086,-0.0021726036099538,-0.9071287405833488,-0.34261829767496005,-1.1069668333931717,-0.5139265047100328,-1.5198339035265087,-0.6302736526795623,-1.7651898448437546,-0.7183346264286559,-2.0202716450758094,11
0.0,0.0,0.2278940529167794,0.5865592686200681,0.5603691628524063,1.0899958496428563,0.8319506629165283,1.4741736399793632,0.9855073042425616,1.7745591981986968,1.1479800023884081,0.6957489350106771,1.51264715892707,0.8218675620453922,1.069487221801692,0.7904249261077628,0.9594226883420993,0.7524981574812204,1.1778046833281675,0.35716140273838315,1.415779174911232,0.4706728259281151,0.8833245610183765,0.46213380387024894,0.9075020399190868,0.42004767294046047,1.1737787640430517,0.023708598071422834,1.4391313703082984,0.13512752824868907,0.9447968676692505,0.1470052879646451,0.9079419692706263,0.09983867185335048,1.161993183170043,-0.3271666734637993,1.4119003424441048,-0.22189177930579893,1.080080800452905,-0.15628906182942878,0.9498167876904092,-0.18199997072400662,1
0.0,0.0,0.12094594660411823,-0.0721607865943288,0.13589571030910416,-0.2367392718600561,0.011547910955388903,-0.37269358845171247,-0.10527892802826769,-0.4489277805195592,0.12522216207560477,-0.48672786495538495,0.1945039284813778,-0.6925177504393143,0.23777988286235888,-0.8317098759566539,0.26425820131932204,-0.9506989641630863,-0.005671260065149275,-0.4979328485069975,-0.02807402235932677,-0.7262617424502295,-0.04640348671444976,-0.8772676578837096,-0.05749738716537197,-0.9983456568088808,-0.10658407381052955,-0.44317533193454434,-0.18581890754503533,-0.6576983062599554,-0.22438517503257233,-0.8046754430222279,-0.2505543319072661,-0.9223978290170631,-0.18684274317104818,-0.33798221640806836,-0.2159372675880223,-0.46347278450431484,-0.16978326082865605,-0.4494836261608635,-0.11969241736428761,-0.4127632952720173,14
0.0,0.0,0.3800447795637642,-0.2450059427946121,0.583274473511423,-0.6573257780811382,0.41198655151197766,-1.0737320213606991,0.1943103313693831,-1.3435110762621196,0.7838147871709185,-1.1699674280496197,1.0189065005932092,-1.7119675042168943,1.1544172816875706,-2.054658445535613,1.2543580064247333,-2.35417203205102,0.4721067755611953,-1.2582366501613007,0.4183368422210468,-1.5350312039037237,0.3637789000652099,-1.2073532125980022,0.3678141033450908,-0.9298993415313546,0.15891790552152865,-1.2766245798518479,0.07582035943829057,-1.5028184548009478,0.10735702507182616,-1.1807022922495514,0.14373457522405633,-0.922919187536599,-0.13669506001316756,-1.2623624812520735,-0.2789571598797872,-1.734975639706617,-0.37411681445344236,-2.0212589252492323,-0.43973859976274315,-2.30431178247267,11
0.0,0.0,0.30665523245402854,-0.40078507644738093,0.39025539548366717,-0.8114353921607986,0.28303586899931904,-1.161367142654045,0.10760289304969597,-1.4175121328098257,0.4416260626233881,-1.26651458869428,0.5657363488310774,-1.7347531707306412,0.6068710834143014,-2.0433365514354165,0.6261652391966741,-2.3212252603625507,0.16730985936366258,-1.2473254400466882,0.011859469592983476,-1.4831415920489193,0.007362267475745027,-1.2297774804970354,0.050773665369124935,-0.9987101856419529,-0.09523785031209166,-1.1341005917334832,-0.2506026954772797,-1.2190631318135337,-0.18277261257735386,-1.0008130440393668,-0.10584176045728877,-0.822566148447747,-0.31453755681712375,-0.9524572584720002,-0.4349268789944376,-0.987634648624157,-0.3648536264394162,-0.8269307337956269,-0.2851314855253675,-0.6922975558786301,7
0.0,0.0,0.13837262544041998,-0.16992641295074115,0.1412346518470504,-0.3665065043735713,0.029814860399322664,-0.48929891249251173,-0.08620910193271608,-0.5323911898007848,0.17113614282334122,-0.4590198575779493,0.057783548131565415,-0.7431169700707748,-0.008772329002285728,-0.8816239503606192,-0.0706068992722394,-0.9879040581140021,0.025917378148724673,-0.4528792153601762,-0.0659758574180436,-0.7351162728444959,-0.12404438082446376,-0.8875446200266962,-0.1713984177888251,-0.9852017977955011,-0.11384771167568543,-0.4174950336526728,-0.15825070842186886,-0.5239690771199698,-0.13349521671155887,-0.4436512119062726,-0.1117244284078639,-0.36546342217894917,-0.24551957519126427,-0.36740980986010063,-0.22931101807287552,-0.41834167773707237,-0.2103580471743592,-0.3499179405014668,-0.1981659552929543,-0.294094781554208,17
0.0,0.0,-0.3537322691290491,0.4179437109053888,-0.9515722303344181,0.7602151281959183,-1.3682943101079275,1.1210203104659713,-1.6222750820908773,1.496076926502473,-1.4684276323339045,0.1542505357495597,-1.7982713490669886,0.2767674165833552,-1.338334372975368,0.3465746608767612,-1.0552416605913444,0.3276747550972259,-1.4157995540488248,-0.17798921613790425,-1.7442151299651125,-0.05150804643278465,-1.1892007463975958,0.08696671781701129,-0.9995039124179272,0.0314949053222306,-1.2675233347704602,-0.5010716140900123,-1.589190662138994,-0.3991100276408475,-1.1015266675585742,-0.2338057342502103,-0.951282419696427,-0.2975384569510477,-1.0656553253440646,-0.8099022297361194,-1.3072728765868007,-0.7137605567363461,-0.9754789067871183,-0.5212435149667781,-0.8460015168180335,-0.5468472305011098,1
0.0,0.0,0.3766289593628687,-0.06463028009445228,0.608288963306804,-0.35882140680950814,0.4945911471381767,-0.7075723235210202,0.33685715424084106,-0.9889764773345179,1.0047215987301725,-1.0394637993405849,1.336018185873763,-1.5171391002129853,1.480190070687867,-1.8599521605489748,1.5763695058529597,-2.1560367529908024,0.6512218509234341,-1.1745925239320152,0.6994241285630863,-1.4718024662543516,0.5585021960436827,-1.0932710163048986,0.5363200933867642,-0.8440146665962699,0.29793493939394033,-1.2146476093759349,0.28136504608764396,-1.3814398039289646,0.23744005061801507,-1.0113445923797946,0.2672704712754753,-0.7849499674100753,-0.03189974580530085,-1.193470023754258,-0.03423756053256331,-1.6248061791571866,-0.07999535461578033,-1.8634482909641161,-0.05988210079465694,-2.118827757364974,11
0.0,0.0,-0.38882819110516803,-0.13658326973644935,-0.6145701279617951,-0.310481960600069,-0.828338680321835,-0.4355462841544046,-1.0204412351511216,-0.5398085163487315,-0.3060109503081881,-0.8426307061403832,-0.40025305435498787,-1.1890476131440968,-0.4069166703425503,-1.4800452351528202,-0.4130376822488978,-1.6875723612875078,-0.21032150756711476,-0.8030966437890981,-0.7294187610470753,-0.7663513415629635,-0.878055297015078,-0.5517961020426463,-0.9418154185736416,-0.33613050640630043,-0.20405463752988298,-0.6897000831305354,-0.7162989257245858,-0.5277586524873709,-0.7107095711431791,-0.2885269095320495,-0.6568328912078671,-0.09379890834687644,-0.25835409894396055,-0.5397954985845148,-0.6851586585685736,-0.4359767579483891,-0.8290727047086903,-0.30385059316477075,-0.9265801965659379,-0.18840906009107564,5
0.0,0.0,0.4522244349596641,-0.40376849393953157,0.7021303843178205,-1.0611375642697223,0.6326561669834753,-1.6338167707118452,0.27002278674478813,-1.8947559904098552,0.1922430645308261,-1.511510513350591,0.17596563515696578,-1.9277780911770388,0.34412886890984196,-1.508400225692342,0.38611973416841217,-1.1699946282074065,-0.1088313621844149,-1.420511494889221,-0.1149225108148055,-1.8657645378926366,0.1116261357871042,-1.3270471108479915,0.15279742387120301,-0.9882575308381535,-0.4125306013141254,-1.2604636314548425,-0.38134738589085493,-1.6949740926168284,-0.1245788180679661,-1.1425939723572491,-0.08231570615341544,-0.7992544309934366,-0.7402297913408854,-1.0308592716967562,-0.6234155313487374,-1.409817604518677,-0.4054612214235367,-1.0521220067324073,-0.37567816742270255,-0.7768117101067831,2
0.0,0.0,-0.14102602566601696,-0.07734606662039811,-0.19610934439345706,-0.24019140618013268,-0.09712291722858514,-0.3589228341639335,0.015999550534971155,-0.43047088021505253,-0.11082622535721835,-0.5079829054706771,-0.09321371656145577,-0.7072871659241733,-0.07337087318992691,-0.8267327086495218,-0.049428070146806974,-0.9355168104522951,0.009954120802736117,-0.5103650998416256,0.019923274706001665,-0.7405312115566277,0.03117126134755058,-0.8792855403872284,0.04491321388715,-0.9989908924601502,0.11245353725636864,-0.4545268986423878,0.1604148184418854,-0.6610822095174943,0.1311714460713084,-0.5557169065600499,0.10184908622337233,-0.4519293147632849,0.21121208979569703,-0.3559595297713783,0.236819575157363,-0.468871703993061,0.18013196131180995,-0.39133657702362734,0.12338990555981856,-0.3024359164570906,16
0.0,0.0,-0.16358156810008026,0.014791979528309924,-0.34718099014985565,-0.031420989860339046,-0.4950920496751372,-0.07848790209048548,-0.5349366516148499,-0.17550335585887716,-0.33205750212127655,-0.3362772333845507,-0.4794641391771183,-0.38676901297594,-0.5445565221590638,-0.32598723115044204,-0.5489641172450928,-0.2577552888563847,-0.2735721438894659,-0.42841309096669306,-0.4135931029777517,-0.6072599905856876,-0.5029858425458495,-0.723409005458313,-0.5708820435497672,-0.821032089721493,-0.1834825250018674,-0.4724223078420068,-0.2659865341450565,-0.6687381113745327,-0.3162508237957558,-0.7908092495725317,-0.3658532672175834,-0.8873812510574879,-0.07799545751578502,-0.4610415967117396,-0.1021149749091797,-0.6326225973105724,-0.11879739044106208,-0.7454395960210248,-0.13551042615498482,-0.8393731284670284,6
